Invoice,InvoiceDate,Customer_ID,Country
490375,2009-12-05 12:42:00,13999.0,United Kingdom
490376,2009-12-05 13:12:00,13958.0,United Kingdom
490377,2009-12-05 13:13:00,13958.0,United Kingdom
490378,2009-12-05 13:17:00,13641.0,United Kingdom
490380,2009-12-05 13:26:00,17850.0,United Kingdom
490381,2009-12-05 13:29:00,15420.0,United Kingdom
490382,2009-12-05 13:32:00,12359.0,Cyprus
490383,2009-12-05 13:37:00,12820.0,United Kingdom
490385,2009-12-05 14:51:00,16410.0,United Kingdom
490386,2009-12-05 14:57:00,15240.0,United Kingdom
490387,2009-12-05 14:59:00,17850.0,United Kingdom
490388,2009-12-05 15:00:00,16158.0,United Kingdom
490389,2009-12-05 15:18:00,15484.0,United Kingdom
490390,2009-12-05 15:26:00,14709.0,United Kingdom
490391,2009-12-05 15:27:00,15057.0,United Kingdom
490392,2009-12-05 15:47:00,14867.0,United Kingdom
490393,2009-12-05 16:01:00,17642.0,United Kingdom
490394,2009-12-05 16:01:00,17850.0,United Kingdom
490395,2009-12-06 10:16:00,13813.0,Germany
490396,2009-12-06 10:26:00,13589.0,United Kingdom
490397,2009-12-06 10:30:00,12417.0,Belgium
490398,2009-12-06 10:37:00,17920.0,United Kingdom
490399,2009-12-06 10:38:00,12975.0,United Kingdom
490400,2009-12-06 10:41:00,16104.0,United Kingdom
490401,2009-12-06 10:51:00,17150.0,United Kingdom
C490402,2009-12-06 10:57:00,15059.0,United Kingdom
490403,2009-12-06 11:13:00,17920.0,United Kingdom
490404,2009-12-06 11:27:00,16277.0,United Kingdom
490405,2009-12-06 11:27:00,17244.0,United Kingdom
490408,2009-12-06 11:33:00,17850.0,United Kingdom
490430,2009-12-06 11:45:00,15260.0,United Kingdom
490458,2009-12-06 11:57:00,12583.0,France
490459,2009-12-06 11:58:00,15555.0,United Kingdom
C490460,2009-12-06 12:06:00,15059.0,United Kingdom
490461,2009-12-06 12:07:00,13736.0,United Kingdom
C490462,2009-12-06 12:09:00,13736.0,United Kingdom
490463,2009-12-06 12:10:00,14133.0,United Kingdom
490464,2009-12-06 12:10:00,15571.0,United Kingdom
490465,2009-12-06 12:14:00,13448.0,United Kingdom
490466,2009-12-06 12:16:00,17085.0,United Kingdom
490467,2009-12-06 12:17:00,15059.0,United Kingdom
490468,2009-12-06 12:21:00,14468.0,United Kingdom
C490469,2009-12-06 12:23:00,16395.0,United Kingdom
490470,2009-12-06 12:26:00,16395.0,United Kingdom
490472,2009-12-06 12:28:00,16485.0,United Kingdom
490471,2009-12-06 12:28:00,15878.0,United Kingdom
490473,2009-12-06 12:31:00,15860.0,United Kingdom
C490475,2009-12-06 12:34:00,16395.0,United Kingdom
490474,2009-12-06 12:34:00,13373.0,United Kingdom
490476,2009-12-06 12:34:00,14608.0,United Kingdom
490477,2009-12-06 12:41:00,17850.0,United Kingdom
490479,2009-12-06 12:42:00,16779.0,United Kingdom
490478,2009-12-06 12:42:00,14896.0,United Kingdom
C490480,2009-12-06 12:46:00,14717.0,United Kingdom
490481,2009-12-06 12:51:00,16964.0,United Kingdom
490482,2009-12-06 12:52:00,15983.0,United Kingdom
490483,2009-12-06 12:52:00,13782.0,United Kingdom
490484,2009-12-06 12:53:00,16964.0,United Kingdom
490485,2009-12-06 12:56:00,14454.0,United Kingdom
490486,2009-12-06 13:00:00,16779.0,United Kingdom
490487,2009-12-06 13:05:00,14717.0,United Kingdom
490488,2009-12-06 13:07:00,16718.0,United Kingdom
490489,2009-12-06 13:08:00,15751.0,United Kingdom
490490,2009-12-06 13:10:00,14546.0,United Kingdom
490491,2009-12-06 13:19:00,17848.0,United Kingdom
C490492,2009-12-06 13:20:00,15751.0,United Kingdom
490493,2009-12-06 13:21:00,15751.0,United Kingdom
490494,2009-12-06 13:29:00,17561.0,United Kingdom
C490495,2009-12-06 13:38:00,17848.0,United Kingdom
490496,2009-12-06 13:40:00,15547.0,United Kingdom
C490497,2009-12-06 13:41:00,17969.0,United Kingdom
C490498,2009-12-06 13:43:00,15547.0,United Kingdom
490499,2009-12-06 13:45:00,17406.0,United Kingdom
490500,2009-12-06 13:48:00,14479.0,United Kingdom
490501,2009-12-06 13:49:00,16710.0,United Kingdom
490502,2009-12-06 13:53:00,17969.0,United Kingdom
490503,2009-12-06 14:00:00,14548.0,United Kingdom
490504,2009-12-06 14:03:00,15311.0,United Kingdom
490505,2009-12-06 14:06:00,14548.0,United Kingdom
490506,2009-12-06 14:10:00,17916.0,United Kingdom
C490507,2009-12-06 14:12:00,14606.0,United Kingdom
490508,2009-12-06 14:14:00,17850.0,United Kingdom
C490509,2009-12-06 14:34:00,15822.0,United Kingdom
C490510,2009-12-06 14:37:00,13211.0,United Kingdom
490511,2009-12-06 14:46:00,13319.0,United Kingdom
490512,2009-12-06 14:54:00,14606.0,United Kingdom
C490513,2009-12-06 14:58:00,17610.0,United Kingdom
490514,2009-12-06 15:01:00,16773.0,United Kingdom
490515,2009-12-06 15:08:00,15479.0,United Kingdom
490516,2009-12-06 15:09:00,17850.0,United Kingdom
490518,2009-12-06 15:12:00,15822.0,United Kingdom
490519,2009-12-06 15:15:00,13890.0,United Kingdom
C490520,2009-12-06 15:21:00,13211.0,United Kingdom
490521,2009-12-06 15:24:00,13211.0,United Kingdom
490522,2009-12-06 15:31:00,15641.0,United Kingdom
490524,2009-12-06 15:35:00,14123.0,United Kingdom
490525,2009-12-06 15:40:00,13019.0,United Kingdom
490526,2009-12-06 15:41:00,17858.0,United Kingdom
490527,2009-12-06 15:46:00,14940.0,United Kingdom
490528,2009-12-06 15:48:00,16686.0,United Kingdom
490529,2009-12-06 15:51:00,16686.0,United Kingdom
490530,2009-12-06 16:01:00,15691.0,United Kingdom
490531,2009-12-06 16:02:00,16436.0,United Kingdom
C490532,2009-12-06 16:02:00,15691.0,United Kingdom
490533,2009-12-06 16:07:00,17610.0,United Kingdom
490534,2009-12-06 16:17:00,17530.0,United Kingdom
490535,2009-12-07 08:13:00,17850.0,United Kingdom
490536,2009-12-07 08:24:00,13491.0,United Kingdom
490537,2009-12-07 08:53:00,14003.0,United Kingdom
490538,2009-12-07 09:14:00,17850.0,United Kingdom
490539,2009-12-07 09:18:00,12839.0,United Kingdom
490542,2009-12-07 09:42:00,14911.0,EIRE
C490544,2009-12-07 09:46:00,16163.0,United Kingdom
490545,2009-12-07 10:15:00,17557.0,United Kingdom
490547,2009-12-07 10:21:00,14738.0,United Kingdom
490548,2009-12-07 10:26:00,17850.0,United Kingdom
490557,2009-12-07 10:33:00,16124.0,United Kingdom
490561,2009-12-07 10:38:00,15260.0,United Kingdom
490563,2009-12-07 10:41:00,12471.0,Germany
490564,2009-12-07 10:42:00,12471.0,Germany
C490565,2009-12-07 10:44:00,14113.0,United Kingdom
490569,2009-12-07 10:48:00,17739.0,United Kingdom
490577,2009-12-07 10:51:00,16556.0,United Kingdom
490603,2009-12-07 11:05:00,14695.0,United Kingdom
490604,2009-12-07 11:19:00,14828.0,United Kingdom
490605,2009-12-07 11:20:00,15115.0,United Kingdom
490606,2009-12-07 11:26:00,17850.0,United Kingdom
490607,2009-12-07 11:29:00,13693.0,United Kingdom
490608,2009-12-07 11:35:00,14955.0,United Kingdom
490609,2009-12-07 11:39:00,14037.0,United Kingdom
490610,2009-12-07 11:40:00,18077.0,United Kingdom
490611,2009-12-07 11:41:00,13905.0,United Kingdom
490612,2009-12-07 11:46:00,17508.0,Greece
490613,2009-12-07 11:47:00,16768.0,United Kingdom
490616,2009-12-07 11:51:00,13984.0,United Kingdom
490618,2009-12-07 11:52:00,13984.0,United Kingdom
490625,2009-12-07 11:55:00,14543.0,United Kingdom
490636,2009-12-07 12:08:00,13564.0,United Kingdom
490637,2009-12-07 12:12:00,13495.0,United Kingdom
490638,2009-12-07 12:13:00,13190.0,United Kingdom
490640,2009-12-07 12:18:00,14408.0,United Kingdom
490642,2009-12-07 12:19:00,15358.0,United Kingdom
490641,2009-12-07 12:19:00,17707.0,United Kingdom
490653,2009-12-07 12:25:00,17044.0,United Kingdom
490657,2009-12-07 12:26:00,14471.0,United Kingdom
490659,2009-12-07 12:26:00,17850.0,United Kingdom
490665,2009-12-07 12:31:00,17436.0,United Kingdom
490667,2009-12-07 12:32:00,13234.0,United Kingdom
C490666,2009-12-07 12:32:00,16404.0,United Kingdom
490668,2009-12-07 12:41:00,16525.0,United Kingdom
490670,2009-12-07 12:42:00,14574.0,United Kingdom
490669,2009-12-07 12:42:00,15716.0,United Kingdom
490671,2009-12-07 12:56:00,16684.0,United Kingdom
490672,2009-12-07 12:58:00,16684.0,United Kingdom
490673,2009-12-07 13:00:00,14540.0,United Kingdom
490674,2009-12-07 13:06:00,14307.0,United Kingdom
490675,2009-12-07 13:07:00,14695.0,United Kingdom
490676,2009-12-07 13:17:00,17850.0,United Kingdom
490677,2009-12-07 13:17:00,18219.0,United Kingdom
490678,2009-12-07 13:23:00,12747.0,United Kingdom
490679,2009-12-07 13:24:00,18162.0,United Kingdom
490680,2009-12-07 13:32:00,17441.0,United Kingdom
490681,2009-12-07 13:35:00,17988.0,United Kingdom
490682,2009-12-07 13:37:00,12600.0,Germany
490683,2009-12-07 13:45:00,17865.0,United Kingdom
490684,2009-12-07 13:46:00,12523.0,France
490685,2009-12-07 13:48:00,13206.0,United Kingdom
490687,2009-12-07 13:49:00,14911.0,EIRE
490686,2009-12-07 13:49:00,14512.0,United Kingdom
490689,2009-12-07 13:52:00,17865.0,United Kingdom
490690,2009-12-07 13:55:00,16353.0,United Kingdom
490691,2009-12-07 13:56:00,16353.0,United Kingdom
490692,2009-12-07 13:57:00,16018.0,United Kingdom
490693,2009-12-07 13:59:00,14670.0,United Kingdom
490694,2009-12-07 14:02:00,13089.0,United Kingdom
490695,2009-12-07 14:10:00,14590.0,United Kingdom
490697,2009-12-07 14:27:00,17850.0,United Kingdom
C490700,2009-12-07 14:37:00,14695.0,United Kingdom
C490701,2009-12-07 14:38:00,12677.0,France
C490702,2009-12-07 14:43:00,12424.0,Australia
490703,2009-12-07 14:44:00,13070.0,United Kingdom
490704,2009-12-07 14:52:00,17457.0,United Kingdom
490705,2009-12-07 14:56:00,12913.0,United Kingdom
490706,2009-12-07 14:58:00,17865.0,United Kingdom
490707,2009-12-07 15:02:00,17865.0,United Kingdom
490708,2009-12-07 15:10:00,15421.0,United Kingdom
490709,2009-12-07 15:15:00,17884.0,United Kingdom
490710,2009-12-07 15:19:00,17990.0,United Kingdom
490711,2009-12-07 15:26:00,17841.0,United Kingdom
490712,2009-12-07 15:26:00,13148.0,United Kingdom
490714,2009-12-07 15:27:00,17841.0,United Kingdom
490717,2009-12-07 15:28:00,17364.0,United Kingdom
490719,2009-12-07 15:42:00,13042.0,United Kingdom
490718,2009-12-07 15:42:00,12443.0,Norway
490720,2009-12-07 15:43:00,15694.0,United Kingdom
C490721,2009-12-07 15:45:00,14156.0,EIRE
490722,2009-12-07 15:55:00,16717.0,United Kingdom
490724,2009-12-07 16:17:00,13767.0,United Kingdom
490725,2009-12-07 16:24:00,13694.0,United Kingdom
490726,2009-12-07 16:28:00,13694.0,United Kingdom
490727,2009-12-07 16:38:00,17231.0,United Kingdom
490728,2009-12-07 16:40:00,16702.0,United Kingdom
490734,2009-12-07 16:56:00,13267.0,United Kingdom
490733,2009-12-07 16:56:00,12540.0,Spain
490737,2009-12-07 17:18:00,17270.0,United Kingdom
490738,2009-12-07 17:49:00,16436.0,United Kingdom
C490739,2009-12-07 17:50:00,16436.0,United Kingdom
C490740,2009-12-07 17:52:00,14209.0,United Kingdom
C490742,2009-12-07 17:58:00,13807.0,United Kingdom
C490743,2009-12-07 17:59:00,14763.0,United Kingdom
C490744,2009-12-07 18:00:00,16556.0,United Kingdom
C490746,2009-12-07 18:09:00,14013.0,United Kingdom
490747,2009-12-07 18:12:00,13393.0,United Kingdom
C490748,2009-12-07 18:14:00,12748.0,United Kingdom
490749,2009-12-08 07:42:00,14113.0,United Kingdom
490750,2009-12-08 07:43:00,15369.0,United Kingdom
490751,2009-12-08 07:59:00,12358.0,Austria
490752,2009-12-08 08:38:00,18259.0,United Kingdom
490753,2009-12-08 08:48:00,17047.0,United Kingdom
490754,2009-12-08 09:19:00,14136.0,United Kingdom
490755,2009-12-08 09:24:00,16735.0,United Kingdom
C490756,2009-12-08 09:27:00,12424.0,Australia
490757,2009-12-08 09:35:00,14215.0,United Kingdom
490759,2009-12-08 09:46:00,15971.0,United Kingdom
490760,2009-12-08 09:49:00,14295.0,United Kingdom
490761,2009-12-08 09:56:00,13382.0,United Kingdom
490762,2009-12-08 10:02:00,13025.0,United Kingdom
490763,2009-12-08 10:24:00,16013.0,United Kingdom
490764,2009-12-08 10:41:00,14558.0,United Kingdom
490767,2009-12-08 11:07:00,18002.0,United Kingdom
C490768,2009-12-08 11:10:00,14277.0,France
490770,2009-12-08 11:13:00,17854.0,United Kingdom
490769,2009-12-08 11:13:00,16013.0,United Kingdom
C490773,2009-12-08 11:19:00,16593.0,United Kingdom
490782,2009-12-08 11:22:00,15079.0,United Kingdom
490785,2009-12-08 11:23:00,16029.0,United Kingdom
490786,2009-12-08 11:23:00,15079.0,United Kingdom
490789,2009-12-08 11:27:00,18271.0,United Kingdom
490796,2009-12-08 11:44:00,14290.0,United Kingdom
490797,2009-12-08 11:46:00,17268.0,United Kingdom
C490798,2009-12-08 11:51:00,14277.0,France
490800,2009-12-08 11:56:00,14735.0,United Kingdom
490801,2009-12-08 12:03:00,16029.0,United Kingdom
490802,2009-12-08 12:03:00,17067.0,United Kingdom
490803,2009-12-08 12:04:00,17067.0,United Kingdom
490804,2009-12-08 12:05:00,16560.0,United Kingdom
490805,2009-12-08 12:12:00,14861.0,United Kingdom
490806,2009-12-08 12:13:00,13485.0,United Kingdom
490808,2009-12-08 12:25:00,17371.0,United Kingdom
C490807,2009-12-08 12:25:00,13091.0,United Kingdom
490809,2009-12-08 12:27:00,13408.0,United Kingdom
490810,2009-12-08 12:29:00,13408.0,United Kingdom
490811,2009-12-08 12:30:00,18145.0,United Kingdom
490817,2009-12-08 12:33:00,15311.0,United Kingdom
490823,2009-12-08 12:34:00,14841.0,United Kingdom
490834,2009-12-08 12:38:00,16400.0,United Kingdom
490836,2009-12-08 12:39:00,17988.0,United Kingdom
490838,2009-12-08 12:41:00,17371.0,United Kingdom
490846,2009-12-08 12:46:00,17155.0,United Kingdom
490847,2009-12-08 12:46:00,15093.0,United Kingdom
490851,2009-12-08 12:48:00,13643.0,United Kingdom
490855,2009-12-08 12:49:00,13777.0,United Kingdom
490863,2009-12-08 12:51:00,17852.0,United Kingdom
C490866,2009-12-08 12:51:00,17213.0,United Kingdom
490871,2009-12-08 12:54:00,15456.0,United Kingdom
490881,2009-12-08 12:58:00,16210.0,United Kingdom
490893,2009-12-08 13:02:00,13571.0,United Kingdom
490899,2009-12-08 13:04:00,16732.0,United Kingdom
490905,2009-12-08 13:08:00,16940.0,United Kingdom
490917,2009-12-08 13:14:00,15162.0,United Kingdom
490920,2009-12-08 13:19:00,18203.0,United Kingdom
490921,2009-12-08 13:24:00,16163.0,United Kingdom
490922,2009-12-08 13:25:00,14494.0,United Kingdom
C490923,2009-12-08 13:25:00,16163.0,United Kingdom
490924,2009-12-08 13:27:00,17978.0,United Kingdom
490925,2009-12-08 13:28:00,13078.0,United Kingdom
490926,2009-12-08 13:38:00,15031.0,United Kingdom
490928,2009-12-08 13:41:00,14085.0,United Kingdom
490927,2009-12-08 13:41:00,17230.0,United Kingdom
C490929,2009-12-08 13:42:00,13915.0,United Kingdom
490930,2009-12-08 13:43:00,13410.0,United Kingdom
490932,2009-12-08 13:44:00,14085.0,United Kingdom
C490931,2009-12-08 13:44:00,14925.0,United Kingdom
490933,2009-12-08 13:46:00,14063.0,United Kingdom
C490934,2009-12-08 13:49:00,14156.0,EIRE
C490935,2009-12-08 13:54:00,15326.0,United Kingdom
490936,2009-12-08 13:56:00,12785.0,Portugal
490937,2009-12-08 13:58:00,13081.0,United Kingdom
490938,2009-12-08 13:59:00,14605.0,United Kingdom
C490939,2009-12-08 14:00:00,16736.0,United Kingdom
490940,2009-12-08 14:01:00,14605.0,United Kingdom
490941,2009-12-08 14:03:00,14527.0,United Kingdom
C490942,2009-12-08 14:04:00,14337.0,United Kingdom
C490943,2009-12-08 14:08:00,16703.0,United Kingdom
490944,2009-12-08 14:13:00,14285.0,United Kingdom
490945,2009-12-08 14:20:00,16892.0,United Kingdom
C490946,2009-12-08 14:28:00,13091.0,United Kingdom
C490947,2009-12-08 14:29:00,16523.0,United Kingdom
490948,2009-12-08 14:29:00,16805.0,United Kingdom
C490949,2009-12-08 14:30:00,16353.0,United Kingdom
490953,2009-12-08 14:56:00,13204.0,United Kingdom
490954,2009-12-08 15:00:00,15924.0,United Kingdom
490956,2009-12-08 15:10:00,15413.0,United Kingdom
490957,2009-12-08 15:12:00,15823.0,United Kingdom
490958,2009-12-08 15:12:00,13576.0,United Kingdom
490959,2009-12-08 15:14:00,12682.0,France
490961,2009-12-08 15:25:00,14108.0,United Kingdom
490962,2009-12-08 15:45:00,15061.0,United Kingdom
490964,2009-12-08 16:09:00,14646.0,Netherlands
490966,2009-12-08 16:20:00,17178.0,United Kingdom
490968,2009-12-08 16:21:00,13798.0,United Kingdom
490971,2009-12-08 16:23:00,18275.0,United Kingdom
490972,2009-12-08 16:40:00,14911.0,EIRE
C490973,2009-12-08 16:40:00,17069.0,United Kingdom
C490974,2009-12-08 16:41:00,16451.0,United Kingdom
490978,2009-12-08 16:43:00,17329.0,United Kingdom
C490977,2009-12-08 16:43:00,15317.0,United Kingdom
C490979,2009-12-08 16:51:00,13468.0,United Kingdom
C490980,2009-12-08 16:55:00,15194.0,United Kingdom
490981,2009-12-08 16:56:00,13855.0,United Kingdom
490982,2009-12-08 16:57:00,17329.0,United Kingdom
C490983,2009-12-08 16:57:00,16955.0,United Kingdom
490984,2009-12-08 17:04:00,15298.0,United Kingdom
C490985,2009-12-08 17:04:00,15903.0,United Kingdom
C490986,2009-12-08 17:05:00,16822.0,United Kingdom
C490987,2009-12-08 17:07:00,14864.0,United Kingdom
C490988,2009-12-08 17:08:00,12746.0,United Kingdom
490989,2009-12-08 17:08:00,15674.0,United Kingdom
490990,2009-12-08 17:10:00,14606.0,United Kingdom
C490991,2009-12-08 17:10:00,13414.0,United Kingdom
C490993,2009-12-08 17:13:00,13902.0,Denmark
490992,2009-12-08 17:13:00,14679.0,United Kingdom
C490994,2009-12-08 17:15:00,18070.0,United Kingdom
C490995,2009-12-08 17:16:00,18252.0,United Kingdom
C490996,2009-12-08 17:23:00,15935.0,United Kingdom
C490997,2009-12-08 17:24:00,14911.0,EIRE
490998,2009-12-08 17:24:00,16253.0,United Kingdom
490999,2009-12-08 17:26:00,13883.0,United Kingdom
C491000,2009-12-08 17:27:00,13136.0,United Kingdom
C491001,2009-12-08 17:30:00,17531.0,United Kingdom
C491002,2009-12-08 17:32:00,16853.0,United Kingdom
C491003,2009-12-08 17:34:00,17340.0,United Kingdom
C491004,2009-12-08 17:38:00,14286.0,United Kingdom
C491005,2009-12-08 17:40:00,13112.0,United Kingdom
491006,2009-12-08 17:41:00,13557.0,United Kingdom
491007,2009-12-08 17:44:00,16204.0,United Kingdom
491008,2009-12-08 17:51:00,15633.0,United Kingdom
491009,2009-12-08 18:06:00,15203.0,United Kingdom
491010,2009-12-08 18:07:00,15194.0,United Kingdom
491011,2009-12-08 18:18:00,16210.0,United Kingdom
C491012,2009-12-08 18:25:00,13733.0,United Kingdom
C491013,2009-12-08 18:28:00,14911.0,EIRE
491014,2009-12-08 18:30:00,13136.0,United Kingdom
C491015,2009-12-08 18:30:00,17612.0,United Kingdom
C491016,2009-12-08 18:35:00,14907.0,United Kingdom
C491017,2009-12-08 18:38:00,13643.0,United Kingdom
C491018,2009-12-08 18:43:00,13107.0,United Kingdom
C491019,2009-12-08 18:47:00,15137.0,United Kingdom
C491020,2009-12-08 18:49:00,12747.0,United Kingdom
C491021,2009-12-08 18:51:00,14911.0,EIRE
C491022,2009-12-08 18:52:00,14817.0,United Kingdom
C491023,2009-12-08 18:57:00,15971.0,United Kingdom
491024,2009-12-08 19:00:00,17157.0,United Kingdom
491025,2009-12-08 19:02:00,17157.0,United Kingdom
491026,2009-12-08 19:02:00,15181.0,United Kingdom
C491027,2009-12-08 19:04:00,15181.0,United Kingdom
C491028,2009-12-08 19:06:00,13872.0,United Kingdom
C491029,2009-12-08 19:07:00,15615.0,United Kingdom
C491030,2009-12-08 19:07:00,14113.0,United Kingdom
C491031,2009-12-08 19:09:00,14267.0,United Kingdom
C491032,2009-12-08 19:10:00,16131.0,United Kingdom
491033,2009-12-08 19:16:00,17188.0,United Kingdom
491034,2009-12-09 07:01:00,13491.0,United Kingdom
491035,2009-12-09 08:58:00,13455.0,United Kingdom
C491036,2009-12-09 09:16:00,12487.0,Sweden
C491037,2009-12-09 09:28:00,12896.0,United Kingdom
491038,2009-12-09 09:34:00,13097.0,United Kingdom
491039,2009-12-09 09:36:00,15291.0,United Kingdom
C491040,2009-12-09 09:37:00,16163.0,United Kingdom
491044,2009-12-09 09:56:00,13114.0,United Kingdom
491045,2009-12-09 10:02:00,12747.0,United Kingdom
491048,2009-12-09 10:25:00,13768.0,United Kingdom
491049,2009-12-09 10:41:00,14135.0,United Kingdom
491051,2009-12-09 10:46:00,14291.0,United Kingdom
491050,2009-12-09 10:46:00,12712.0,Germany
C491052,2009-12-09 10:47:00,12472.0,Germany
491055,2009-12-09 10:48:00,14732.0,United Kingdom
491054,2009-12-09 10:48:00,13202.0,United Kingdom
491056,2009-12-09 11:01:00,17428.0,United Kingdom
491057,2009-12-09 11:31:00,14239.0,United Kingdom
491058,2009-12-09 11:33:00,16945.0,United Kingdom
491059,2009-12-09 11:36:00,12487.0,Sweden
491061,2009-12-09 11:40:00,13672.0,United Kingdom
491060,2009-12-09 11:40:00,17929.0,United Kingdom
491062,2009-12-09 11:46:00,12948.0,United Kingdom
491063,2009-12-09 11:52:00,16771.0,United Kingdom
491064,2009-12-09 11:58:00,16782.0,United Kingdom
491067,2009-12-09 12:17:00,18051.0,United Kingdom
491068,2009-12-09 12:18:00,15768.0,United Kingdom
491069,2009-12-09 12:30:00,12921.0,United Kingdom
491070,2009-12-09 12:32:00,16912.0,United Kingdom
491071,2009-12-09 12:40:00,12924.0,United Kingdom
491072,2009-12-09 12:42:00,12924.0,United Kingdom
491073,2009-12-09 12:45:00,15403.0,United Kingdom
491074,2009-12-09 12:46:00,14173.0,United Kingdom
491075,2009-12-09 12:48:00,14211.0,United Kingdom
C491076,2009-12-09 12:52:00,14173.0,United Kingdom
